argumentTypeId	argumentTypeName	sourceTaxonName	sourceTaxonId	sourceTaxonIds	interactionTypeName	interactionTypeId	targetTaxonName	targetTaxonId	targetTaxonIds	sourceBodyPartName	sourceBodyPartId	referenceDoi	referenceCitation
	support	Paramecium caudatum	NCBI:txid5885	NCBI:txid5885|WD:Q2706492|PPSDB:Q488	host of		Holospora undulata	NCBI:txid1169117	NCBI:txid1169117|WD:Q62889229|PPSDB:Q1544	micronucleus	GO:0031040	10.1128/GENOMEA.00664-13	Dohra, H., Suzuki, H., Suzuki, T., Tanaka, K. and Fujishima, M. (2013). Draft Genome Sequence of Holospora undulata Strain HU1, a Micronucleus-Specific Symbiont of the Ciliate Paramecium caudatum. Genome Announcements 1,.
	support	Paramecium caudatum	NCBI:txid5885	NCBI:txid5885|WD:Q2706492|PPSDB:Q488	host of		Holospora undulata	NCBI:txid1169117	NCBI:txid1169117|WD:Q62889229|PPSDB:Q1544	micronucleus	GO:0031040	10.1016/S0932-4739(96)80072-1	Fokin, S. I., Brigge, T., Brenner, J. and Görtz, H.-D. (1996). Holospora species infecting the nuclei of Paramecium appear to belong into two groups of bacteria. European Journal of Protistology 32, 19–24.
	support	Paramecium caudatum	NCBI:txid5885	NCBI:txid5885|WD:Q2706492|PPSDB:Q488	host of		Legionella pneumophila subsp. pneumophila str. Philadelphia 1	NCBI:txid272624	NCBI:txid272624|WD:Q21102919|PPSDB:Q487	symbiont-containing vacuole	GO:0020003	10.3389/FMICB.2020.596731	Watanabe, K., Higuchi, Y., Shimmura, M., Tachibana, M., Fujishima, M., Shimizu, T. and Watarai, M. (2020). Peculiar Paramecium Hosts Fail to Establish a Stable Intracellular Relationship With Legionella pneumophila. Frontiers in Microbiology 11,.
	support	Paramecium caudatum	NCBI:txid5885	NCBI:txid5885|WD:Q2706492|PPSDB:Q488	host of		Legionella pneumophila subsp. pneumophila str. Philadelphia 1	NCBI:txid272624	NCBI:txid272624|WD:Q21102919|PPSDB:Q487	symbiont-containing vacuole	GO:0020003	10.1038/SREP24322	Watanabe, K., Nakao, R., Fujishima, M., Tachibana, M., Shimizu, T. and Watarai, M. (2016). Ciliate Paramecium is a natural reservoir of Legionella pneumophila. Scientific Reports 6,.
	support	Paramecium caudatum	NCBI:txid5885	NCBI:txid5885|WD:Q2706492|PPSDB:Q488	host of		Legionella pneumophila subsp. pneumophila str. Philadelphia 1	NCBI:txid272624	NCBI:txid272624|WD:Q21102919|PPSDB:Q487	symbiont-containing vacuole	GO:0020003	10.1093/FEMSEC/FIY162	Watanabe, K., Suzuki, H., Nishida, T., Mishima, M., Tachibana, M., Fujishima, M., Shimizu, T. and Watarai, M. (2018). Identification of novel Legionella genes required for endosymbiosis in Paramecium based on comparative genome analysis with Holospora spp. FEMS Microbiology Ecology 94,.
	support	Paramecium caudatum	NCBI:txid5885	NCBI:txid5885|WD:Q2706492|PPSDB:Q488	host of		Nonospora macronucleata		PPSDB:Q2112	macronucleus	GO:0031039		Fokin SI, Ossipov DV, Skoblo II, Rautian MS, Sabaneyeva EV. Nonospora macronucleata g.n., sp. n. - A vegetative nucleus symbiont of the ciliate Paramecium caudatum. Cytologia 1987; 29:963-970.
	support	Paramecium caudatum	NCBI:txid5885	NCBI:txid5885|WD:Q2706492|PPSDB:Q488	host of		Nonospora macronucleata		PPSDB:Q2112	macronucleus	GO:0031039	10.1111/J.1550-7408.2004.TB00388.X	FOKIN, S. O., SKOVORODKIN, I. N., SCHWEIKERT, M. and GÖRTZ, H. (2004). Co‐infection of the Macronucleus of Paramecium caudatum by Free‐Living Bacteria Together with the Infectious Holospora obtusa. Journal of Eukaryotic Microbiology 51, 417–424.
	support	Paramecium caudatum	NCBI:txid5885	NCBI:txid5885|WD:Q2706492|PPSDB:Q488	host of		Preeria caryophila	NCBI:txid1904031	NCBI:txid1904031|WD:Q62889177|PPSDB:Q1549	macronucleus	GO:0031039	10.1016/S0932-4739(96)80072-1	Fokin, S. I., Brigge, T., Brenner, J. and Görtz, H.-D. (1996). Holospora species infecting the nuclei of Paramecium appear to belong into two groups of bacteria. European Journal of Protistology 32, 19–24.
	support	Paramecium caudatum	NCBI:txid5885	NCBI:txid5885|WD:Q2706492|PPSDB:Q488	host of		Pseudolyticum multiflagellatum	NCBI:txid3059034	NCBI:txid3059034|WD:Q126741139|PPSDB:Q1769	cytoplasm	GO:0005737	10.3390/D15080924	Kursacheva, E., Korotaev, A., Benken, K., Lebedeva, N. and Sabaneyeva, E. (2023). Phenotypic Polymorphism in Two Endosymbiotic Bacteria of the Ciliate Paramecium: Pseudolyticum multiflagellatum and “Ca. Megaira venefica.” Diversity 15, 924.
	support	Paramecium chlorelligerum	NCBI:txid1201934	NCBI:txid1201934|WD:Q121269641|PPSDB:Q677	host of		Candidatus Holospora parva	NCBI:txid1930930	NCBI:txid1930930|WD:Q126489943|PPSDB:Q676	macronucleus	GO:0031039	10.1371/JOURNAL.PONE.0167928	Lanzoni, O., Fokin, S. I., Lebedeva, N., Migunova, A., Petroni, G. and Potekhin, A. (2016). Rare Freshwater Ciliate Paramecium chlorelligerum Kahl, 1935 and Its Macronuclear Symbiotic Bacterium “Candidatus Holospora parva.” PLOS ONE 11, e0167928.
	support	Paramecium chlorelligerum	NCBI:txid1201934	NCBI:txid1201934|WD:Q121269641|PPSDB:Q677	host of		Meyerella sp. OL-2016	NCBI:txid1930931	NCBI:txid1930931|PPSDB:Q675	cytoplasm	GO:0005737	10.1371/JOURNAL.PONE.0167928	Lanzoni, O., Fokin, S. I., Lebedeva, N., Migunova, A., Petroni, G. and Potekhin, A. (2016). Rare Freshwater Ciliate Paramecium chlorelligerum Kahl, 1935 and Its Macronuclear Symbiotic Bacterium “Candidatus Holospora parva.” PLOS ONE 11, e0167928.
	support	Paramecium duboscqui	NCBI:txid109352	NCBI:txid109352|WD:Q121269646|PPSDB:Q1514	acquires the killer trait from		Caedimonas varicaedens	NCBI:txid1629334	NCBI:txid1629334|WD:Q126811765|PPSDB:Q1512	macronucleus	GO:0031039	10.1111/J.1550-7408.2006.00133.X	SCHRALLHAMMER, M., FOKIN, S. I., SCHLEIFER, K. and PETRONI, G. (2006). Molecular Characterization of the Obligate Endosymbiont “Caedibacter macronucleorum” Fokin and Görtz, 1993 and of its Host Paramecium duboscqui Strain Ku4‐8. Journal of Eukaryotic Microbiology 53, 499–506.
	support	Paramecium duboscqui	NCBI:txid109352	NCBI:txid109352|WD:Q121269646|PPSDB:Q1514	acquires the killer trait from		Caedimonas varicaedens	NCBI:txid1629334	NCBI:txid1629334|WD:Q126811765|PPSDB:Q1512	macronucleus	GO:0031039	10.1016/J.SYAPM.2018.01.005	Schrallhammer, M., Castelli, M. and Petroni, G. (2018). Phylogenetic relationships among endosymbiotic R-body producer: Bacteria providing their host the killer trait. Systematic and Applied Microbiology 41, 213–220.
	support	Paramecium duboscqui	NCBI:txid109352	NCBI:txid109352|WD:Q121269646|PPSDB:Q1514	acquires the killer trait from		Caedimonas varicaedens	NCBI:txid1629334	NCBI:txid1629334|WD:Q126811765|PPSDB:Q1512	macronucleus	GO:0031039	10.1007/978-3-540-92677-1_9	Schrallhammer, M. and Schweikert, M. (2009). The Killer Effect of Paramecium and Its Causative Agents. Microbiology Monographs 227–246.
	support	Paramecium jenningsi	NCBI:txid44029	NCBI:txid44029|WD:Q121269653|PPSDB:Q593	host of		Candidatus Gortzia infectiva	NCBI:txid1169118	NCBI:txid1169118|WD:Q126489938|PPSDB:Q592	macronucleus	GO:0031039	10.3389/FMICB.2016.01704	Serra, V., Fokin, S. I., Castelli, M., Basuri, C. K., Nitla, V., Verni, F., Sandeep, B. V., Kalavati, C. and Petroni, G. (2016). “Candidatus Gortzia shahrazadis”, a Novel Endosymbiont of Paramecium multimicronucleatum and a Revision of the Biogeographical Distribution of Holospora-Like Bacteria. Frontiers in Microbiology 7,.
	support	Paramecium jenningsi	NCBI:txid44029	NCBI:txid44029|WD:Q121269653|PPSDB:Q593	host of		Candidatus Gortzia infectiva	NCBI:txid1169118	NCBI:txid1169118|WD:Q126489938|PPSDB:Q592	macronucleus	GO:0031039	10.1007/S00248-012-0110-2	Boscaro, V., Fokin, S. I., Schrallhammer, M., Schweikert, M. and Petroni, G. (2012). Revised Systematics of Holospora-Like Bacteria and Characterization of “Candidatus Gortzia infectiva”, a Novel Macronuclear Symbiont of Paramecium jenningsi. Microbial Ecology 65, 255–267.
	support	Paramecium multimicronucleatum	NCBI:txid44030	NCBI:txid44030|WD:Q111910278|PPSDB:Q574	host of		Candidatus Gortzia shahrazadis	NCBI:txid1917435	NCBI:txid1917435|WD:Q124986364|PPSDB:Q591	macronucleus	GO:0031039	10.3389/FMICB.2016.01704	Serra, V., Fokin, S. I., Castelli, M., Basuri, C. K., Nitla, V., Verni, F., Sandeep, B. V., Kalavati, C. and Petroni, G. (2016). “Candidatus Gortzia shahrazadis”, a Novel Endosymbiont of Paramecium multimicronucleatum and a Revision of the Biogeographical Distribution of Holospora-Like Bacteria. Frontiers in Microbiology 7,.
	support	Paramecium multimicronucleatum	NCBI:txid44030	NCBI:txid44030|WD:Q111910278|PPSDB:Q574	host of		Candidatus Trichorickettsia mobilis	NCBI:txid1346319	NCBI:txid1346319|WD:Q126490025|PPSDB:Q573			10.1038/S41467-024-45351-7	Castelli, M., Nardi, T., Gammuto, L., Bellinzona, G., Sabaneyeva, E., Potekhin, A., Serra, V., Petroni, G. and Sassera, D. (2024). Host association and intracellularity evolved multiple times independently in the Rickettsiales. Nature Communications 15,.
	support	Paramecium multimicronucleatum	NCBI:txid44030	NCBI:txid44030|WD:Q111910278|PPSDB:Q574	host of		Candidatus Trichorickettsia mobilis subsp. mobilis	NCBI:txid2067671	NCBI:txid2067671|WD:Q126489990|PPSDB:Q577	macronucleus	GO:0031039	10.1016/J.EJOP.2017.12.002	Sabaneyeva, E., Castelli, M., Szokoli, F., Benken, K., Lebedeva, N., Salvetti, A., Schweikert, M., Fokin, S. and Petroni, G. (2018). Host and symbiont intraspecific variability: The case of Paramecium calkinsi and “ Candidatus Trichorickettsia mobilis.” European Journal of Protistology 62, 79–94.
	support	Paramecium multimicronucleatum	NCBI:txid44030	NCBI:txid44030|WD:Q111910278|PPSDB:Q574	host of		Candidatus Trichorickettsia mobilis subsp. mobilis	NCBI:txid2067671	NCBI:txid2067671|WD:Q126489990|PPSDB:Q577	macronucleus	GO:0031039	10.1371/JOURNAL.PONE.0087718	Vannini, C., Boscaro, V., Ferrantini, F., Benken, K. A., Mironov, T. I., Schweikert, M., Görtz, H.-D., Fokin, S. I., Sabaneyeva, E. V. and Petroni, G. (2014). Flagellar Movement in Two Bacteria of the Family Rickettsiaceae: A Re-Evaluation of Motility in an Evolutionary Perspective. PLoS ONE 9, e87718.
	support	Paramecium multimicronucleatum	NCBI:txid44030	NCBI:txid44030|WD:Q111910278|PPSDB:Q574	host of		Candidatus Trichorickettsia mobilis subsp. mobilis	NCBI:txid2067671	NCBI:txid2067671|WD:Q126489990|PPSDB:Q577	macronucleus	GO:0031039	10.3389/FMICB.2020.603335	Mironov, T. and Sabaneyeva, E. (2020). A Robust Symbiotic Relationship Between the Ciliate Paramecium multimicronucleatum and the Bacterium Ca. Trichorickettsia Mobilis. Frontiers in Microbiology 11,.
	support	Paramecium nephridiatum	NCBI:txid109353	NCBI:txid109353|WD:Q121269659|PPSDB:Q575	host of		Candidatus Defluviella procrastinata	NCBI:txid1222018	NCBI:txid1222018|WD:Q126489924|PPSDB:Q645	cytoplasm	GO:0005737	10.1007/S00248-012-0170-3	Boscaro, V., Petroni, G., Ristori, A., Verni, F. and Vannini, C. (2013). “Candidatus Defluviella procrastinata” and “Candidatus Cyrtobacter zanobii”, Two Novel Ciliate Endosymbionts Belonging to the “Midichloria Clade.” Microbial Ecology 65, 302–310.
	support	Paramecium nephridiatum	NCBI:txid109353	NCBI:txid109353|WD:Q121269659|PPSDB:Q575	host of		Candidatus Megaira venefica	NCBI:txid2055910	NCBI:txid2055910|WD:Q126489956|PPSDB:Q1508	cytoplasm	GO:0005737	10.1038/S41598-018-37629-W	Lanzoni, O., Sabaneyeva, E., Modeo, L., Castelli, M., Lebedeva, N., Verni, F., Schrallhammer, M., Potekhin, A. and Petroni, G. (2019). Diversity and environmental distribution of the cosmopolitan endosymbiont “Candidatus Megaira.” Scientific Reports 9,.
	support	Paramecium nephridiatum	NCBI:txid109353	NCBI:txid109353|WD:Q121269659|PPSDB:Q575	host of		Candidatus Megaira venefica	NCBI:txid2055910	NCBI:txid2055910|WD:Q126489956|PPSDB:Q1508	cytoplasm	GO:0005737	10.3390/D15080924	Kursacheva, E., Korotaev, A., Benken, K., Lebedeva, N. and Sabaneyeva, E. (2023). Phenotypic Polymorphism in Two Endosymbiotic Bacteria of the Ciliate Paramecium: Pseudolyticum multiflagellatum and “Ca. Megaira venefica.” Diversity 15, 924.
	support	Paramecium nephridiatum	NCBI:txid109353	NCBI:txid109353|WD:Q121269659|PPSDB:Q575	host of		Candidatus Megaira venefica	NCBI:txid2055910	NCBI:txid2055910|WD:Q126489956|PPSDB:Q1508			10.1038/S41467-024-45351-7	Castelli, M., Nardi, T., Gammuto, L., Bellinzona, G., Sabaneyeva, E., Potekhin, A., Serra, V., Petroni, G. and Sassera, D. (2024). Host association and intracellularity evolved multiple times independently in the Rickettsiales. Nature Communications 15,.
	support	Paramecium nephridiatum	NCBI:txid109353	NCBI:txid109353|WD:Q121269659|PPSDB:Q575	host of		Candidatus Trichorickettsia mobilis subsp. extranuclearis	NCBI:txid2067672	NCBI:txid2067672|WD:Q126489988|PPSDB:Q579	cytosol	GO:0005829	10.1016/J.EJOP.2017.12.002	Sabaneyeva, E., Castelli, M., Szokoli, F., Benken, K., Lebedeva, N., Salvetti, A., Schweikert, M., Fokin, S. and Petroni, G. (2018). Host and symbiont intraspecific variability: The case of Paramecium calkinsi and “ Candidatus Trichorickettsia mobilis.” European Journal of Protistology 62, 79–94.
	support	Paramecium nephridiatum	NCBI:txid109353	NCBI:txid109353|WD:Q121269659|PPSDB:Q575	host of		Candidatus Trichorickettsia mobilis subsp. extranuclearis	NCBI:txid2067672	NCBI:txid2067672|WD:Q126489988|PPSDB:Q579	cytosol	GO:0005829	10.1371/JOURNAL.PONE.0087718	Vannini, C., Boscaro, V., Ferrantini, F., Benken, K. A., Mironov, T. I., Schweikert, M., Görtz, H.-D., Fokin, S. I., Sabaneyeva, E. V. and Petroni, G. (2014). Flagellar Movement in Two Bacteria of the Family Rickettsiaceae: A Re-Evaluation of Motility in an Evolutionary Perspective. PLoS ONE 9, e87718.
	support	Paramecium nephridiatum	NCBI:txid109353	NCBI:txid109353|WD:Q121269659|PPSDB:Q575	host of		Pseudolyticum multiflagellatum	NCBI:txid3059034	NCBI:txid3059034|WD:Q126741139|PPSDB:Q1769	cytoplasm	GO:0005737	10.3390/D15080924	Kursacheva, E., Korotaev, A., Benken, K., Lebedeva, N. and Sabaneyeva, E. (2023). Phenotypic Polymorphism in Two Endosymbiotic Bacteria of the Ciliate Paramecium: Pseudolyticum multiflagellatum and “Ca. Megaira venefica.” Diversity 15, 924.
	support	Paramecium novaurelia	NCBI:txid219701	NCBI:txid219701|WD:Q126617997|PPSDB:Q1513	acquires the killer trait from		Caedimonas varicaedens	NCBI:txid1629334	NCBI:txid1629334|WD:Q126811765|PPSDB:Q1512	cytoplasm	GO:0005737	10.1016/J.SYAPM.2018.01.005	Schrallhammer, M., Castelli, M. and Petroni, G. (2018). Phylogenetic relationships among endosymbiotic R-body producer: Bacteria providing their host the killer trait. Systematic and Applied Microbiology 41, 213–220.
	support	Paramecium novaurelia	NCBI:txid219701	NCBI:txid219701|WD:Q126617997|PPSDB:Q1513	acquires the killer trait from		Caedimonas varicaedens	NCBI:txid1629334	NCBI:txid1629334|WD:Q126811765|PPSDB:Q1512	cytoplasm	GO:0005737	10.1007/978-3-540-92677-1_9	Schrallhammer, M. and Schweikert, M. (2009). The Killer Effect of Paramecium and Its Causative Agents. Microbiology Monographs 227–246.
	support	Paramecium novaurelia	NCBI:txid219701	NCBI:txid219701|WD:Q126617997|PPSDB:Q1513	host of		Preeria caryophila	NCBI:txid1904031	NCBI:txid1904031|WD:Q62889177|PPSDB:Q1549	macronucleus	GO:0031039	10.1016/S0932-4739(96)80072-1	Fokin, S. I., Brigge, T., Brenner, J. and Görtz, H.-D. (1996). Holospora species infecting the nuclei of Paramecium appear to belong into two groups of bacteria. European Journal of Protistology 32, 19–24.
	support	Paramecium octaurelia	NCBI:txid43137	NCBI:txid43137|PPSDB:Q2109	host of		Lyticum flagellatum	NCBI:txid1332058	NCBI:txid1332058|WD:Q62889403|PPSDB:Q2108	symbiont-containing vacuole	GO:0020003	10.1038/SREP03305	Boscaro, V., Schrallhammer, M., Benken, K. A., Krenek, S., Szokoli, F., Berendonk, T. U., Schweikert, M., Verni, F., Sabaneyeva, E. V. and Petroni, G. (2013). Rediscovering the genus Lyticum, multiflagellated symbionts of the order Rickettsiales. Scientific Reports 3,.
	support	Paramecium octaurelia	NCBI:txid43137	NCBI:txid43137|PPSDB:Q2109	host of		Tectibacter vulgaris		WD:Q62889475|PPSDB:Q2111	cytoplasm	GO:0005737	10.1128/BR.38.2.113-163.1974	Preer, J. R., Preer, L. B. and Jurand, A. (1974). Kappa and other endosymbionts in Paramecium aurelia. Bacteriological Reviews 38, 113–163.
	support	Paramecium octaurelia	NCBI:txid43137	NCBI:txid43137|PPSDB:Q2109	host of		Tectibacter vulgaris		WD:Q62889475|PPSDB:Q2111	cytoplasm	GO:0005737	10.1007/978-3-540-92677-1_6	Görtz, H.-D. and Fokin, S. I. (2009). Diversity of Endosymbiotic Bacteria inParamecium. Microbiology Monographs 131–160.
	support	Paramecium pentaurelia	NCBI:txid43138	NCBI:txid43138|WD:Q126618153|PPSDB:Q1510	host of		Candidatus Megaira polyxenophila	NCBI:txid988779	NCBI:txid988779|WD:Q126489955|PPSDB:Q141	cytoplasm	GO:0005737	10.1038/S41598-018-37629-W	Lanzoni, O., Sabaneyeva, E., Modeo, L., Castelli, M., Lebedeva, N., Verni, F., Schrallhammer, M., Potekhin, A. and Petroni, G. (2019). Diversity and environmental distribution of the cosmopolitan endosymbiont “Candidatus Megaira.” Scientific Reports 9,.
	support	Paramecium pentaurelia	NCBI:txid43138	NCBI:txid43138|WD:Q126618153|PPSDB:Q1510	host of		Pseudocaedibacter falsus		WD:Q62889439|PPSDB:Q2105	cytoplasm	GO:0005737	10.1007/978-3-540-92677-1_6	Görtz, H.-D. and Fokin, S. I. (2009). Diversity of Endosymbiotic Bacteria inParamecium. Microbiology Monographs 131–160.
	support	Paramecium pentaurelia	NCBI:txid43138	NCBI:txid43138|WD:Q126618153|PPSDB:Q1510	host of		Pseudocaedibacter falsus		WD:Q62889439|PPSDB:Q2105	cytoplasm	GO:0005737	10.1099/00221287-108-2-181	QUACKENBUSH, R. L. (1978). Genetic Relationships among Bacterial Endosymbionts of Paramecium aurelia: Deoxyribonucleotide Sequence Relationships among Members of Caedobacter. Journal of General Microbiology 108, 181–187.
	support	Paramecium pentaurelia	NCBI:txid43138	NCBI:txid43138|WD:Q126618153|PPSDB:Q1510	host of		Pseudocaedibacter glomeratus		PPSDB:Q2106	symbiont-containing vacuole	GO:0020003		Fokin SI, Ossipov DV (1986) Pseudocaedibacter glomeratus sp. n. – a cytoplasmic symbiont of the ciliate Paramecium pentaurelia. Cytologia 28:1000–1004
	support	Paramecium pentaurelia	NCBI:txid43138	NCBI:txid43138|WD:Q126618153|PPSDB:Q1510	host of		Pseudocaedibacter glomeratus		PPSDB:Q2106	symbiont-containing vacuole	GO:0020003	10.1007/978-3-540-92677-1_6	Görtz, H.-D. and Fokin, S. I. (2009). Diversity of Endosymbiotic Bacteria inParamecium. Microbiology Monographs 131–160.
	support	Paramecium polycarium	NCBI:txid109354	NCBI:txid109354|WD:Q121269673|PPSDB:Q642	host of		Candidatus Gromoviella agglomerans	NCBI:txid2806609	NCBI:txid2806609|WD:Q126489940|PPSDB:Q641	cytosol	GO:0005829	10.1111/1758-2229.13021	Castelli, M., Lanzoni, O., Giovannini, M., Lebedeva, N., Gammuto, L., Sassera, D., Melekhin, M., Potekhin, A., Fokin, S. and Petroni, G. (2021). ‘Candidatus Gromoviella agglomerans’, a novel intracellular Holosporaceae parasite of the ciliate Paramecium showing marked genome reduction. Environmental Microbiology Reports 14, 34–49.
	support	Paramecium primaurelia	NCBI:txid5886	NCBI:txid5886|WD:Q126619001|PPSDB:Q555	host of		Candidatus Deianiraea vastatrix	NCBI:txid2163644	NCBI:txid2163644|WD:Q126489925|PPSDB:Q556	cell surface	GO:0009986	10.1038/S41396-019-0433-9	Castelli, M., Sabaneyeva, E., Lanzoni, O., Lebedeva, N., Floriano, A. M., Gaiarsa, S., Benken, K., Modeo, L., Bandi, C., Potekhin, A., et al. (2019). Deianiraea, an extracellular bacterium associated with the ciliate Paramecium, suggests an alternative scenario for the evolution of Rickettsiales. The ISME Journal 13, 2280–2294.
